Name,Class,Position,Height,Hometown,High School,team_id,team_name,conference_id,conference_name,school_url,school_athletic_url,state,division,year,team_short,conference_short,Number
Lauren Hetfeld,Fr.,OH,5-6,"Webster, WI",Webster,60,Bethel University (Minnesota),882.0,Minnesota Intercollegiate Athletic Conference,www.bethel.edu,athletics.bethel.edu/,MN,D-III,2024-25,Bethel (MN),MIAC,8
Grace Therrien,Fr.,DS,5-8,"Rogers, MN",Buffalo,60,Bethel University (Minnesota),882.0,Minnesota Intercollegiate Athletic Conference,www.bethel.edu,athletics.bethel.edu/,MN,D-III,2024-25,Bethel (MN),MIAC,14
Camille Renken,Fr.,MB,5-11,"Gretna, NE",Millard West,60,Bethel University (Minnesota),882.0,Minnesota Intercollegiate Athletic Conference,www.bethel.edu,athletics.bethel.edu/,MN,D-III,2024-25,Bethel (MN),MIAC,21
Hannah Penke,Fr.,OH,5-9,"Ely, MN",Memorial,60,Bethel University (Minnesota),882.0,Minnesota Intercollegiate Athletic Conference,www.bethel.edu,athletics.bethel.edu/,MN,D-III,2024-25,Bethel (MN),MIAC,31
Devanie Andre,Sr.,DS,5-5,"Harrisburg, SD",Harrisburg,60,Bethel University (Minnesota),882.0,Minnesota Intercollegiate Athletic Conference,www.bethel.edu,athletics.bethel.edu/,MN,D-III,2024-25,Bethel (MN),MIAC,28
Peyton Howie,So.,MB,5-11,"Blaine, MN",Irondale,60,Bethel University (Minnesota),882.0,Minnesota Intercollegiate Athletic Conference,www.bethel.edu,athletics.bethel.edu/,MN,D-III,2024-25,Bethel (MN),MIAC,5
Olivia Johnson,Jr.,DS,5-7,"Roseville, MN",Mounds View,60,Bethel University (Minnesota),882.0,Minnesota Intercollegiate Athletic Conference,www.bethel.edu,athletics.bethel.edu/,MN,D-III,2024-25,Bethel (MN),MIAC,23
Natalie Jones,Sr.,OH,5-9,"Centerville, MN",Centennial,60,Bethel University (Minnesota),882.0,Minnesota Intercollegiate Athletic Conference,www.bethel.edu,athletics.bethel.edu/,MN,D-III,2024-25,Bethel (MN),MIAC,2
Lexi Tuma,Fr.,MB,6-2,"Prior Lake, MN",Prior Lake,60,Bethel University (Minnesota),882.0,Minnesota Intercollegiate Athletic Conference,www.bethel.edu,athletics.bethel.edu/,MN,D-III,2024-25,Bethel (MN),MIAC,19
Abby Dunford,Sr.,DS,5-8,,,28593,Birmingham-Southern College,30169.0,Southern Athletic Association,www.bsc.edu,www.bscsports.net,AL,D-III,2024-25,,SAA,22
Grace Waddell,Jr.,DS,5-8,,,28593,Birmingham-Southern College,30169.0,Southern Athletic Association,www.bsc.edu,www.bscsports.net,AL,D-III,2024-25,,SAA,5
Emily Buhl,Jr.,OH,5-10,,,28593,Birmingham-Southern College,30169.0,Southern Athletic Association,www.bsc.edu,www.bscsports.net,AL,D-III,2024-25,,SAA,13
Claire Hayes,So.,MB,6-0,,,28593,Birmingham-Southern College,30169.0,Southern Athletic Association,www.bsc.edu,www.bscsports.net,AL,D-III,2024-25,,SAA,1
Chloe Staggs,Fr.,OH,5-7,,,28593,Birmingham-Southern College,30169.0,Southern Athletic Association,www.bsc.edu,www.bscsports.net,AL,D-III,2024-25,,SAA,9
Taylor Bentley,Jr.,OH,5-10,,,28593,Birmingham-Southern College,30169.0,Southern Athletic Association,www.bsc.edu,www.bscsports.net,AL,D-III,2024-25,,SAA,2
Lily Williamson,Jr.,DS,5-4,,,28593,Birmingham-Southern College,30169.0,Southern Athletic Association,www.bsc.edu,www.bscsports.net,AL,D-III,2024-25,,SAA,21
Gracie Sims,So.,OH,5-9,,,28593,Birmingham-Southern College,30169.0,Southern Athletic Association,www.bsc.edu,www.bscsports.net,AL,D-III,2024-25,,SAA,10
Kylie Wilhelmi,So.,OH,5-9,,,28593,Birmingham-Southern College,30169.0,Southern Athletic Association,www.bsc.edu,www.bscsports.net,AL,D-III,2024-25,,SAA,3
Ainsley Schultz,Jr.,S,5-11,,,28593,Birmingham-Southern College,30169.0,Southern Athletic Association,www.bsc.edu,www.bscsports.net,AL,D-III,2024-25,,SAA,20
Sydney Bixby,Fr.,S,6-0,,,28593,Birmingham-Southern College,30169.0,Southern Athletic Association,www.bsc.edu,www.bscsports.net,AL,D-III,2024-25,,SAA,6
Madison Williams,Jr.,MB,5-10,,,28593,Birmingham-Southern College,30169.0,Southern Athletic Association,www.bsc.edu,www.bscsports.net,AL,D-III,2024-25,,SAA,11
Samarin Kipple,Fr.,DS,5-7,,,28593,Birmingham-Southern College,30169.0,Southern Athletic Association,www.bsc.edu,www.bscsports.net,AL,D-III,2024-25,,SAA,24
Zoe Mitchell,Jr.,OH,5-9,"Greenup, IL",Cumberland,64,Blackburn College,12974.0,St. Louis Intercollegiate Athletic Conference,www.blackburn.edu,blackburnbeavers.com,IL,D-III,2024-25,Blackburn,SLIAC,12
Bailey Bennett,So.,DS,5-2,"Findlay, IL",Okaw Valley,64,Blackburn College,12974.0,St. Louis Intercollegiate Athletic Conference,www.blackburn.edu,blackburnbeavers.com,IL,D-III,2024-25,Blackburn,SLIAC,11
Cara Pence,Sr.,OH,6-0,"Litchfield, IL",Litchfield,64,Blackburn College,12974.0,St. Louis Intercollegiate Athletic Conference,www.blackburn.edu,blackburnbeavers.com,IL,D-III,2024-25,Blackburn,SLIAC,22
Jessica Muckensturm,Sr.,MH,5-11,"Belleville, IL",Belleville West,64,Blackburn College,12974.0,St. Louis Intercollegiate Athletic Conference,www.blackburn.edu,blackburnbeavers.com,IL,D-III,2024-25,Blackburn,SLIAC,13
Kenadee Frey,So.,S,5-5,"Vincennes, IN",Rivet,64,Blackburn College,12974.0,St. Louis Intercollegiate Athletic Conference,www.blackburn.edu,blackburnbeavers.com,IL,D-III,2024-25,Blackburn,SLIAC,21
Jordan Watts,Jr.,MH,5-8,"Pawnee, IL",Pawnee,64,Blackburn College,12974.0,St. Louis Intercollegiate Athletic Conference,www.blackburn.edu,blackburnbeavers.com,IL,D-III,2024-25,Blackburn,SLIAC,10
Payton Moeglin,Jr.,OH,5-6,"Louisville, KY",,64,Blackburn College,12974.0,St. Louis Intercollegiate Athletic Conference,www.blackburn.edu,blackburnbeavers.com,IL,D-III,2024-25,Blackburn,SLIAC,24
Jessi Wright,Fr.,DS,5-4,"Taylorville, IL",Taylorville,64,Blackburn College,12974.0,St. Louis Intercollegiate Athletic Conference,www.blackburn.edu,blackburnbeavers.com,IL,D-III,2024-25,Blackburn,SLIAC,2
Ella Person,Jr.,RS,5-11,"Cedar Rapids, IA",Center Point Urbana,64,Blackburn College,12974.0,St. Louis Intercollegiate Athletic Conference,www.blackburn.edu,blackburnbeavers.com,IL,D-III,2024-25,Blackburn,SLIAC,17
Abby Sobczak,Sr.,S,5-8,"South Milwaukee, WI",South Milwaukee,64,Blackburn College,12974.0,St. Louis Intercollegiate Athletic Conference,www.blackburn.edu,blackburnbeavers.com,IL,D-III,2024-25,Blackburn,SLIAC,9
Naomi Lansaw,Fr.,RS,5-7,"Greenfield, IL",Greenfield,64,Blackburn College,12974.0,St. Louis Intercollegiate Athletic Conference,www.blackburn.edu,blackburnbeavers.com,IL,D-III,2024-25,Blackburn,SLIAC,4
Ella Taylor,So.,S,5-5,,,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,7
Kennedy Parker,Sr.,OPP,5-9,,,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,15
Chloei Barnett,Sr.,MH,5-8,,,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,10
Chloe Griffin,So.,DS,5-6,,,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,17
Paige Massie,Jr.,MH,5-8,,,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,19
Abby Lawhorn,So.,DS,5-8,,,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,3
Mallory Fluharty,So.,S,6-0,,,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,9
Emma Organ,Jr.,OH,5-9,,,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,16
Jenna Woods,Jr.,MH,5-11,,,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,5
Ella McCombs,So.,DS,5-1,,,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,11
Chloe Sample,So.,OH,5-8,,,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,13
Kallie Durbin,So.,MH,5-11,,,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,1
Kasey Sager,So.,MH,5-11,,,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,6
Bekah Pack,Jr.,MH,5-11,,,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,4
Kaylei Barnett,Sr.,DS,5-7,,,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,12
Mariana Ickes,Jr.,DS,5-8,,,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,2
Ashlie Nuss,Fr.,DS,5-8,"Saint Marys, OH",Memorial,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,26
Ashlyn Long,Fr.,DS,5-4,"Clayton, OH",Northmont,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,20
Gabby Williams,So.,S,5-5,"West Liberty, OH",West Liberty-Salem,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,22
Lexenna Lee,Fr.,OH,5-7,"Lima, OH",Perry,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,14
Braelyn Diedrichs,Fr.,OPP,5-7,,Randall Cooper,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,23
Lauren Leslie,Fr.,OH,5-7,"Morral, OH",Ridgedale,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,25
Tommi Melton,Fr.,DS,5-4,"Marion, IN",Oak Hill,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,8
Saniyah Terry,Fr.,DS,5-5,"Macomb, MI",L Anse Creuse HS North,987,Bluffton University,9174.0,Heartland Collegiate Athletic Conference,www.bluffton.edu,www.blufftonbeavers.com,OH,D-III,2024-25,Bluffton,HCAC,18
Cami Lindsey,Sr.,DS,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,10
Maya White,Sr.,L,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,18
Joy Liu,Sr.,S,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,8
Lily Janas,Jr.,OH,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,1
Cameron Shelly,So.,S,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,11
Haley Campau,So.,MB,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,15
Mina Mittler,Jr.,RS,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,6
Annie Stent,So.,RS,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,19
Anna Yeh,So.,DS,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,14
Skye LaMendola,So.,OH,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,4
Ashley Jazbec,Sr.,OH,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,3
Paige Butler,Fr.,S,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,2
Alison Smith,Fr.,RS,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,5
Corinne Lamond,Sr.,MH,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,20
Tamara Gisiger,Fr.,OH,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,22
Kelsey Kim,Fr.,OH,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,7
Mary John,Sr.,MB,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,9
Kiley Keating,Jr.,L/DS,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,12
Olivia Deane,Sr.,OH,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,17
Hannah Woolley,Fr.,MB,-,,,69,Bowdoin College,12817.0,New England Small College Athletic Conference,www.bowdoin.edu,www.bowdoin.edu/athletics/,ME,D-III,2024-25,Bowdoin,NESCAC,16
Megan Margolis,Jr.,S,5-10,,,73,Brandeis University,1471.0,University Athletic Association,www.brandeis.edu,www.brandeisjudges.com,MA,D-III,2024-25,Brandeis,UAA,9
Arianna Jackson,Sr.,MH,6-0,,,73,Brandeis University,1471.0,University Athletic Association,www.brandeis.edu,www.brandeisjudges.com,MA,D-III,2024-25,Brandeis,UAA,13
Julia Liang,Jr.,S,5-7,,,73,Brandeis University,1471.0,University Athletic Association,www.brandeis.edu,www.brandeisjudges.com,MA,D-III,2024-25,Brandeis,UAA,10
Ava Ferrigno,So.,L/DS,5-5,,,73,Brandeis University,1471.0,University Athletic Association,www.brandeis.edu,www.brandeisjudges.com,MA,D-III,2024-25,Brandeis,UAA,4
Olivia Nirode,So.,L/DS,5-2,,,73,Brandeis University,1471.0,University Athletic Association,www.brandeis.edu,www.brandeisjudges.com,MA,D-III,2024-25,Brandeis,UAA,22
Alina Nowakowski,So.,MH,6-1,,,73,Brandeis University,1471.0,University Athletic Association,www.brandeis.edu,www.brandeisjudges.com,MA,D-III,2024-25,Brandeis,UAA,8
Lara Verstovsek,Sr.,OH,6-0,,,73,Brandeis University,1471.0,University Athletic Association,www.brandeis.edu,www.brandeisjudges.com,MA,D-III,2024-25,Brandeis,UAA,1
Tatiana Wainer,Sr.,MH,6-0,,,73,Brandeis University,1471.0,University Athletic Association,www.brandeis.edu,www.brandeisjudges.com,MA,D-III,2024-25,Brandeis,UAA,5
Taylor Lewis,Fr.,DS,5-5,"Haverhill, MA",Haverhill,73,Brandeis University,1471.0,University Athletic Association,www.brandeis.edu,www.brandeisjudges.com,MA,D-III,2024-25,Brandeis,UAA,7
Kennedy Lilly,Fr.,RS,5-11,"Mcdonough, GA",Eagles Landing Christian Acad,73,Brandeis University,1471.0,University Athletic Association,www.brandeis.edu,www.brandeisjudges.com,MA,D-III,2024-25,Brandeis,UAA,14
Kay Menendez,Fr.,MB,6-0,"Madrid, Spain",American School of Madrid,73,Brandeis University,1471.0,University Athletic Association,www.brandeis.edu,www.brandeisjudges.com,MA,D-III,2024-25,Brandeis,UAA,17
Alexa Ho,Fr.,S,5-6,"Queens Village, NY",Frances Lewis,73,Brandeis University,1471.0,University Athletic Association,www.brandeis.edu,www.brandeisjudges.com,MA,D-III,2024-25,Brandeis,UAA,11
Madison Haft-Abromovitch,Fr.,OH,5-10,"Stratford, CT",Rye CDS,73,Brandeis University,1471.0,University Athletic Association,www.brandeis.edu,www.brandeisjudges.com,MA,D-III,2024-25,Brandeis,UAA,23
Anna Ertischek,Jr.,OH,5-10,,,73,Brandeis University,1471.0,University Athletic Association,www.brandeis.edu,www.brandeisjudges.com,MA,D-III,2024-25,Brandeis,UAA,16
Hannah Waldron,So.,RS,5-10,,,73,Brandeis University,1471.0,University Athletic Association,www.brandeis.edu,www.brandeisjudges.com,MA,D-III,2024-25,Brandeis,UAA,21
Samantha Lin,Fr.,S,5-9,"Menlo Park, CA",Menlo-Atherton,73,Brandeis University,1471.0,University Athletic Association,www.brandeis.edu,www.brandeisjudges.com,MA,D-III,2024-25,Brandeis,UAA,3
Isabella Irizarry,Fr.,DS,5-6,"Guaynabo, PR",Cupeyville,73,Brandeis University,1471.0,University Athletic Association,www.brandeis.edu,www.brandeisjudges.com,MA,D-III,2024-25,Brandeis,UAA,6
Lili White,So.,DS,5-4,"Mount Airy, MD",South Carroll HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,8
Louise Rodrigues,So.,DS,5-2,"Manaus, Brazil",Layton Christian Academy,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,10
Ashley Hoxit,Sr.,OH,5-9,"Balsam Grove, NC",Rosman HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,12
Jaxson Tumicki,Jr.,MB,6-0,"Brandon, FL",Bloomingdale Senior HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,25
Melanie Hoyle,Sr.,MB,6-0,"Sylva, NC",Smoky Mountain HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,23
Justine Thomas,So.,OH,5-8,"Waxhaw, NC",Cuthbertson HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,3
Mary Vallentine,So.,MB,6-1,"Cope, SC",Branchville HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,24
Makenna Parkins,Sr.,OH,5-11,"Marion, NC",McDowell HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,6
Sam Lyna,Fr.,S,5-3,"Merrimack, NH",Merrimack HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,4
Izzy Boulay,Fr.,S,5-3,"Newnan, GA",East Coweta HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,5
Brooke Marak,Fr.,MB,5-8,"Granbury, TX",Granbury Senior HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,18
Katie DeSousa,Fr.,OH,5-8,"Debary, FL",University HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,7
Casey Wampler,Fr.,OH,5-8,"Blountville, TN",West Ridge HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,16
Ryanne Dotson,Fr.,S,5-8,"Fletcher, NC",A.C. Reynolds HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,9
Caroline Moon,Fr.,OH,5-6,"Woodstock, GA",River Ridge HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,13
Bailey Lance,Sr.,L/DS,5-5,"Mills River, NC",West Henderson HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,11
Justine St. Louis,Sr.,RS,6-0,"Port Orange, FL",Pine Ridge HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,14
Kylie Katcher,So.,L/DS,5-5,"Peyton, CO",Falcon HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,26
Emma Fontana,Fr.,RS,5-6,"Simpsonville, SC",Millard North HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,2
Emily Phillips,Fr.,MB,5-9,"Greensboro, NC",Grimsley HS,30094,Brevard College,842.0,USA South Athletic Conference,www.brevard.edu,www.bctornados.com,NC,D-III,2024-25,Brevard,USA South,17
Julia Bellis,Jr.,OH,5-7,,,75,Bridgewater College (Virginia),903.0,Old Dominion Athletic Conf.,www.bridgewater.edu,www.bridgewatereagles.com,VA,D-III,2024-25,Bridgewater (VA),ODAC,10
Rachael Meyers,Sr.,MH,5-10,,,75,Bridgewater College (Virginia),903.0,Old Dominion Athletic Conf.,www.bridgewater.edu,www.bridgewatereagles.com,VA,D-III,2024-25,Bridgewater (VA),ODAC,16
Faith DePew,Jr.,OH,5-10,,,75,Bridgewater College (Virginia),903.0,Old Dominion Athletic Conf.,www.bridgewater.edu,www.bridgewatereagles.com,VA,D-III,2024-25,Bridgewater (VA),ODAC,9
Vivi Liquorie,So.,S,-,,,75,Bridgewater College (Virginia),903.0,Old Dominion Athletic Conf.,www.bridgewater.edu,www.bridgewatereagles.com,VA,D-III,2024-25,Bridgewater (VA),ODAC,19
Brooklyn Williams,So.,OPP,-,,,75,Bridgewater College (Virginia),903.0,Old Dominion Athletic Conf.,www.bridgewater.edu,www.bridgewatereagles.com,VA,D-III,2024-25,Bridgewater (VA),ODAC,15
Jillian Levin,So.,MH,-,,,75,Bridgewater College (Virginia),903.0,Old Dominion Athletic Conf.,www.bridgewater.edu,www.bridgewatereagles.com,VA,D-III,2024-25,Bridgewater (VA),ODAC,8
Madeline Walker,Sr.,L/DS,5-5,,,75,Bridgewater College (Virginia),903.0,Old Dominion Athletic Conf.,www.bridgewater.edu,www.bridgewatereagles.com,VA,D-III,2024-25,Bridgewater (VA),ODAC,12
Ashley Wise,Fr.,OPP,-,,,75,Bridgewater College (Virginia),903.0,Old Dominion Athletic Conf.,www.bridgewater.edu,www.bridgewatereagles.com,VA,D-III,2024-25,Bridgewater (VA),ODAC,11
Lindsay Kelley,Fr.,S,-,,,75,Bridgewater College (Virginia),903.0,Old Dominion Athletic Conf.,www.bridgewater.edu,www.bridgewatereagles.com,VA,D-III,2024-25,Bridgewater (VA),ODAC,23
Alexis Currie,Fr.,DS,-,,,75,Bridgewater College (Virginia),903.0,Old Dominion Athletic Conf.,www.bridgewater.edu,www.bridgewatereagles.com,VA,D-III,2024-25,Bridgewater (VA),ODAC,1
Virginia Collins,Fr.,OH,-,,,75,Bridgewater College (Virginia),903.0,Old Dominion Athletic Conf.,www.bridgewater.edu,www.bridgewatereagles.com,VA,D-III,2024-25,Bridgewater (VA),ODAC,2
Agnes Alford,Fr.,MH,-,,,75,Bridgewater College (Virginia),903.0,Old Dominion Athletic Conf.,www.bridgewater.edu,www.bridgewatereagles.com,VA,D-III,2024-25,Bridgewater (VA),ODAC,24
Claire Griffith,So.,OH,-,,,75,Bridgewater College (Virginia),903.0,Old Dominion Athletic Conf.,www.bridgewater.edu,www.bridgewatereagles.com,VA,D-III,2024-25,Bridgewater (VA),ODAC,6
Gabby Atwell,Jr.,MH,5-10,,,75,Bridgewater College (Virginia),903.0,Old Dominion Athletic Conf.,www.bridgewater.edu,www.bridgewatereagles.com,VA,D-III,2024-25,Bridgewater (VA),ODAC,14
Reagan Stoop,So.,OH,-,,,75,Bridgewater College (Virginia),903.0,Old Dominion Athletic Conf.,www.bridgewater.edu,www.bridgewatereagles.com,VA,D-III,2024-25,Bridgewater (VA),ODAC,18
Faith Shields,So.,S,-,,,75,Bridgewater College (Virginia),903.0,Old Dominion Athletic Conf.,www.bridgewater.edu,www.bridgewatereagles.com,VA,D-III,2024-25,Bridgewater (VA),ODAC,3
Ashley Rutherford,Sr.,S,5-9,,,75,Bridgewater College (Virginia),903.0,Old Dominion Athletic Conf.,www.bridgewater.edu,www.bridgewatereagles.com,VA,D-III,2024-25,Bridgewater (VA),ODAC,5
Lily Welch,Jr.,MH,5-10,,,76,Bridgewater State University,870.0,Massachusetts State Collegiate Athletic Conference,www.bridgew.edu,www.bsubears.com,MA,D-III,2024-25,Bridgewater St.,MASCAC,13
Abigail Reardon,Sr.,OH,6-0,,,76,Bridgewater State University,870.0,Massachusetts State Collegiate Athletic Conference,www.bridgew.edu,www.bsubears.com,MA,D-III,2024-25,Bridgewater St.,MASCAC,17
