date,match,results,box_score_url,div
09/10/2024,Hanover (HCAC) vs Ind.-Southeast (nan),"[3-1] (21-25, 25-19, 25-16, 25-19)",https://stats.ncaa.org/contests/5669835/box_score,D-III
09/10/2024,Manhattanville (Skyline) vs Ramapo (NJAC),"[3-1] (25-15, 21-25, 25-18, 25-16)",https://stats.ncaa.org/contests/5669865/box_score,D-III
09/10/2024,Westminster (MO) (SLIAC) vs William Woods (nan),"[1-3] (25-23, 14-25, 17-25, 17-25)",https://stats.ncaa.org/contests/5669856/box_score,D-III
09/10/2024,Bryn Athyn (United East) vs Penn St.-Abington (United East),"[0-3] (18-25, 15-25, 13-25)",https://stats.ncaa.org/contests/5669870/box_score,D-III
09/10/2024,Ursinus (Centennial) vs Stockton (NJAC),"[0-3] (20-25, 22-25, 19-25)",https://stats.ncaa.org/contests/5669859/box_score,D-III
09/10/2024,Cedar Crest (United East) vs Alvernia (MACs),"[0-3] (18-25, 19-25, 22-25)",https://stats.ncaa.org/contests/5669861/box_score,D-III
09/10/2024,Franklin (HCAC) vs DePauw (NCAC),"[0-3] (17-25, 10-25, 21-25)",https://stats.ncaa.org/contests/5669836/box_score,D-III
09/10/2024,UMSV (Skyline) vs St. Joseph's (Brkln) (Skyline),"[0-3] (15-25, 19-25, 17-25)",https://stats.ncaa.org/contests/5669893/box_score,D-III
09/10/2024,Mt. St. Mary (NY) (Skyline) vs Rutgers-Newark (NJAC),"[0-3] (12-25, 15-25, 22-25)",https://stats.ncaa.org/contests/5669891/box_score,D-III
09/10/2024,Norwich (Great Northeast) vs Plymouth St. (Little East),"[0-3] (10-25, 10-25, 10-25)",https://stats.ncaa.org/contests/5669780/box_score,D-III
09/10/2024,Central (IA) (American Rivers) vs Clarke (nan),"[3-0] (25-20, 25-21, 29-27)",https://stats.ncaa.org/contests/5669899/box_score,D-III
09/10/2024,UMass Dartmouth (Little East) vs Worcester St. (MASCAC),"[3-1] (25-17, 19-25, 25-12, 25-12)",https://stats.ncaa.org/contests/5669880/box_score,D-III
09/10/2024,Messiah (MACs) vs Elizabethtown (Landmark),"[3-0] (25-14, 26-24, 25-23)",https://stats.ncaa.org/contests/5669838/box_score,D-III
09/10/2024,Lyon (SLIAC) vs Central Baptist (nan),"[3-1] (22-25, 25-14, 25-13, 25-16)",https://stats.ncaa.org/contests/5669896/box_score,D-III
09/10/2024,Skidmore (Liberty League) vs Williams (NESCAC),"[1-3] (20-25, 15-25, 25-21, 20-25)",https://stats.ncaa.org/contests/5669831/box_score,D-III
09/10/2024,Lancaster Bible (United East) vs Penn St. Brandywine (Independent),"[3-1] (25-9, 25-21, 18-25, 25-15)",https://stats.ncaa.org/contests/5669863/box_score,D-III
09/10/2024,Wis.-La Crosse (WIAC) vs Luther (American Rivers),"[3-1] (25-21, 25-17, 12-25, 25-12)",https://stats.ncaa.org/contests/5669775/box_score,D-III
09/10/2024,Clark (MA) (NEWMAC) vs Keene St. (Little East),"[3-1] (28-26, 26-28, 25-11, 25-19)",https://stats.ncaa.org/contests/5669895/box_score,D-III
09/11/2024,Southern Va. (USA South) vs Randolph (ODAC),"[3-2] (25-23, 25-21, 21-25, 22-25, 17-15)",https://stats.ncaa.org/contests/5669923/box_score,D-III
09/11/2024,Wis. Lutheran (NACC) vs Carroll (WI) (CCIW),"[1-3] (27-29, 25-21, 24-26, 20-25)",https://stats.ncaa.org/contests/5669917/box_score,D-III
09/11/2024,North Central (MN) (UMAC) vs Carleton (MIAC),"[0-3] (8-25, 10-25, 16-25)",https://stats.ncaa.org/contests/5669954/box_score,D-III
09/11/2024,Saint Joseph (CT) (Great Northeast) vs Westfield St. (MASCAC),"[0-3] (13-25, 6-25, 15-25)",https://stats.ncaa.org/contests/5669947/box_score,D-III
09/11/2024,Heidelberg (OAC) vs Hiram (NCAC),"[3-1] (25-23, 20-25, 25-18, 25-15)",https://stats.ncaa.org/contests/5669925/box_score,D-III
09/11/2024,Concordia Wisconsin (NACC) vs Carthage (CCIW),"[3-1] (25-21, 25-16, 19-25, 25-15)",https://stats.ncaa.org/contests/5669940/box_score,D-III
09/11/2024,Berea (HCAC) vs Asbury (Independent),"[1-3] (25-17, 15-25, 11-25, 17-25)",https://stats.ncaa.org/contests/5669935/box_score,D-III
09/11/2024,Tufts (NESCAC) vs Roger Williams (CNE),"[3-1] (25-17, 25-9, 23-25, 25-11)",https://stats.ncaa.org/contests/5669932/box_score,D-III
09/11/2024,Elms (Great Northeast) vs Connecticut Col. (NESCAC),"[0-3] (16-25, 18-25, 8-25)",https://stats.ncaa.org/contests/5669920/box_score,D-III
09/11/2024,Geneva (PAC) vs Penn St.-Altoona (AMCC),"[1-3] (25-23, 18-25, 17-25, 17-25)",https://stats.ncaa.org/contests/5669944/box_score,D-III
09/11/2024,Brandeis (UAA) vs Lasell (Great Northeast),"[1-3] (25-22, 18-25, 25-27, 26-28)",https://stats.ncaa.org/contests/5669928/box_score,D-III
09/11/2024,Baldwin Wallace (OAC) vs CWRU (UAA),"[2-3] (20-25, 24-26, 30-28, 25-23, 13-15)",https://stats.ncaa.org/contests/5669963/box_score,D-III
09/11/2024,Randolph-Macon (ODAC) vs Lynchburg (ODAC),"[3-2] (27-25, 25-18, 22-25, 16-25, 15-12)",https://stats.ncaa.org/contests/5722488/box_score,D-III
09/11/2024,Oberlin (NCAC) vs Capital (OAC),"[0-3] (15-25, 16-25, 22-25)",https://stats.ncaa.org/contests/5669938/box_score,D-III
09/11/2024,Guilford (ODAC) vs Greensboro (USA South),"[1-3] (26-24, 21-25, 13-25, 21-25)",https://stats.ncaa.org/contests/5669934/box_score,D-III
09/11/2024,Neb. Wesleyan (American Rivers) vs Grinnell (MWC),"[3-2] (23-25, 20-25, 25-20, 25-19, 16-14)",https://stats.ncaa.org/contests/5669916/box_score,D-III
09/11/2024,Arcadia (MACs) vs Montclair St. (NJAC),"[2-3] (25-23, 23-25, 25-19, 19-25, 7-15)",https://stats.ncaa.org/contests/5669939/box_score,D-III
09/11/2024,LaGrange (CCS) vs Clark Atlanta (SIAC),"[1-3] (20-25, 25-21, 22-25, 17-25)",https://stats.ncaa.org/contests/5669911/box_score,D-III
09/11/2024,Centre (SAA) vs Transylvania (HCAC),"[1-3] (19-25, 26-24, 23-25, 12-25)",https://stats.ncaa.org/contests/5669945/box_score,D-III
09/11/2024,Russell Sage (Empire 8) vs SUNY Delhi (North Atlantic),"[3-0] (25-11, 25-19, 25-3)",https://stats.ncaa.org/contests/5669924/box_score,D-III
09/11/2024,Nazareth (Empire 8) vs Buffalo St. (SUNYAC),"[0-3] (21-25, 21-25, 18-25)",https://stats.ncaa.org/contests/5669914/box_score,D-III
09/11/2024,Hope (Michigan Intercol. Ath. Assn.) vs Wheaton (IL) (CCIW),"[3-0] (25-13, 25-23, 25-16)",https://stats.ncaa.org/contests/5669922/box_score,D-III
09/11/2024,Albright (MACs) vs Gwynedd Mercy (Atlantic East),"[1-3] (20-25, 25-17, 19-25, 22-25)",https://stats.ncaa.org/contests/5669951/box_score,D-III
09/11/2024,Muskingum (OAC) vs Denison (NCAC),"[1-3] (12-25, 25-20, 23-25, 20-25)",https://stats.ncaa.org/contests/5669958/box_score,D-III
09/11/2024,Alverno (NACC) vs Lawrence (MWC),"[0-3] (10-25, 20-25, 13-25)",https://stats.ncaa.org/contests/5669968/box_score,D-III
09/11/2024,Allegheny (PAC) vs La Roche (AMCC),"[3-0] (25-19, 25-11, 25-19)",https://stats.ncaa.org/contests/5669950/box_score,D-III
09/11/2024,Hartford (CNE) vs Albertus Magnus (Great Northeast),"[3-0] (25-16, 25-12, 25-15)",https://stats.ncaa.org/contests/5669960/box_score,D-III
09/11/2024,DeSales (MACs) vs Moravian (Landmark),"[0-3] (23-25, 13-25, 22-25)",https://stats.ncaa.org/contests/5669937/box_score,D-III
09/11/2024,UC Santa Cruz (C2C) vs Occidental (SCIAC),"[3-0] (25-22, 25-15, 25-21)",https://stats.ncaa.org/contests/5669905/box_score,D-III
09/11/2024,Crown (MN) (UMAC) vs Wis.-Stout (WIAC),"[0-3] (8-25, 12-25, 15-25)",https://stats.ncaa.org/contests/5669909/box_score,D-III
09/11/2024,Stevenson (MACs) vs Catholic (Landmark),"[1-3] (25-27, 25-20, 21-25, 24-26)",https://stats.ncaa.org/contests/5669966/box_score,D-III
09/11/2024,WestConn (Little East) vs SUNY New Paltz (SUNYAC),"[2-3] (25-27, 23-25, 25-22, 25-15, 12-15)",https://stats.ncaa.org/contests/5669912/box_score,D-III
09/11/2024,Colby-Sawyer (Great Northeast) vs Fitchburg St. (MASCAC),"[3-1] (25-16, 15-25, 25-16, 25-19)",https://stats.ncaa.org/contests/5669918/box_score,D-III
09/11/2024,East. Mennonite (ODAC) vs Va. Wesleyan (ODAC),"[0-3] (14-25, 14-25, 12-25)",https://stats.ncaa.org/contests/5682697/box_score,D-III
09/11/2024,Cornell College (MWC) vs Coe (American Rivers),"[0-3] (18-25, 25-27, 22-25)",https://stats.ncaa.org/contests/5669969/box_score,D-III
09/11/2024,York (PA) (MACs) vs Dickinson (Centennial),"[2-3] (25-23, 23-25, 18-25, 25-22, 10-15)",https://stats.ncaa.org/contests/5669967/box_score,D-III
09/11/2024,IIT (NACC) vs Knox (MWC),"[3-0] (25-17, 25-13, 25-21)",https://stats.ncaa.org/contests/5669926/box_score,D-III
09/11/2024,Fisher (nan) vs Emmanuel (MA) (Great Northeast),"[0-3] (15-25, 17-25, 17-25)",https://stats.ncaa.org/contests/5669961/box_score,D-III
09/11/2024,Southern Me. (Little East) vs Bowdoin (NESCAC),"[0-3] (16-25, 11-25, 11-25)",https://stats.ncaa.org/contests/5669965/box_score,D-III
09/11/2024,U New England (CNE) vs St. Joseph's (ME) (Great Northeast),"[3-0] (25-23, 30-28, 25-19)",https://stats.ncaa.org/contests/5669879/box_score,D-III
09/11/2024,Marymount (VA) (Atlantic East) vs Gallaudet (United East),"[1-3] (19-25, 25-17, 9-25, 16-25)",https://stats.ncaa.org/contests/5682701/box_score,D-III
09/11/2024,Ill. Wesleyan (CCIW) vs Wis.-Whitewater (WIAC),"[0-3] (24-26, 24-26, 14-25)",https://stats.ncaa.org/contests/5669956/box_score,D-III
09/11/2024,Roanoke (ODAC) vs Ferrum (ODAC),"[3-0] (25-18, 25-21, 25-19)",https://stats.ncaa.org/contests/5669933/box_score,D-III
09/11/2024,Elizabethtown (Landmark) vs Haverford (Centennial),"[3-2] (12-25, 12-25, 25-16, 26-24, 15-11)",https://stats.ncaa.org/contests/5669953/box_score,D-III
09/11/2024,Dubuque (American Rivers) vs Wis.-Platteville (WIAC),"[1-3] (9-25, 22-25, 25-19, 23-25)",https://stats.ncaa.org/contests/5669962/box_score,D-III
09/11/2024,Bates (NESCAC) vs Maine Maritime (North Atlantic),"[2-3] (26-24, 17-25, 25-12, 24-26, 8-15)",https://stats.ncaa.org/contests/5669930/box_score,D-III
09/11/2024,Curry (CNE) vs JWU (Providence) (Great Northeast),"[0-3] (13-25, 11-25, 13-25)",https://stats.ncaa.org/contests/5669901/box_score,D-III
09/11/2024,VTSU Castleton (Little East) vs MCLA (MASCAC),"[3-2] (25-10, 25-19, 19-25, 23-25, 15-4)",https://stats.ncaa.org/contests/5669906/box_score,D-III
09/11/2024,Keystone (United East) vs SUNY Oneonta (SUNYAC),"[0-3] (20-25, 21-25, 25-27)",https://stats.ncaa.org/contests/5669957/box_score,D-III
09/11/2024,Gettysburg (Centennial) vs Penn St. Harrisburg (United East),"[3-0] (25-21, 25-18, 25-22)",https://stats.ncaa.org/contests/5669952/box_score,D-III
09/11/2024,St. Mary's (MD) (United East) vs Bridgewater (VA) (ODAC),"[0-3] (17-25, 16-25, 17-25)",https://stats.ncaa.org/contests/5682656/box_score,D-III
09/11/2024,Medgar Evers (CUNYAC) vs Lehman (CUNYAC),"[0-3] (10-25, 15-25, 10-25)",https://stats.ncaa.org/contests/5669919/box_score,D-III
09/11/2024,Chatham (PAC) vs John Carroll (OAC),"[0-3] (13-25, 10-25, 18-25)",https://stats.ncaa.org/contests/5669959/box_score,D-III
09/11/2024,WashU (UAA) vs Fontbonne (SLIAC),"[3-0] (25-17, 25-22, 25-22)",https://stats.ncaa.org/contests/5669955/box_score,D-III
09/11/2024,Saint Benedict (MIAC) vs Wis.-Eau Claire (WIAC),"[0-3] (20-25, 18-25, 25-27)",https://stats.ncaa.org/contests/5669936/box_score,D-III
09/11/2024,Bryn Mawr (Centennial) vs Neumann (Atlantic East),"[0-3] (14-25, 21-25, 14-25)",https://stats.ncaa.org/contests/5669941/box_score,D-III
09/11/2024,Wentworth (CNE) vs UMass Boston (Little East),"[2-3] (23-25, 18-25, 25-11, 25-13, 13-15)",https://stats.ncaa.org/contests/5669921/box_score,D-III
09/12/2024,Old Westbury (Skyline) vs York (NY) (CUNYAC),"[3-0] (25-17, 25-15, 25-8)",https://stats.ncaa.org/contests/5670016/box_score,D-III
09/12/2024,Andrews (nan) vs Mount Mary (C2C),"[1-3] (25-18, 17-25, 18-25, 24-26)",https://stats.ncaa.org/contests/5670037/box_score,D-III
09/12/2024,Bethany (WV) (PAC) vs Waynesburg (PAC),"[1-3] (23-25, 25-27, 25-21, 25-27)",https://stats.ncaa.org/contests/5670052/box_score,D-III
09/12/2024,Lindsey Wilson (nan) vs Asbury (Independent),"[3-1] (25-16, 25-27, 25-22, 25-21)",https://stats.ncaa.org/contests/5670048/box_score,D-III
09/12/2024,Shenandoah (ODAC) vs Hood (MACs),"[3-0] (25-22, 25-13, 25-22)",https://stats.ncaa.org/contests/5670041/box_score,D-III
09/12/2024,Simmons (Great Northeast) vs Salve Regina (NEWMAC),"[3-1] (25-23, 22-25, 25-19, 25-11)",https://stats.ncaa.org/contests/5670076/box_score,D-III
09/12/2024,Penn St.-Berks (United East) vs Marywood (Atlantic East),"[3-1] (16-25, 25-16, 25-18, 25-21)",https://stats.ncaa.org/contests/5670065/box_score,D-III
09/12/2024,WPI (NEWMAC) vs Worcester St. (MASCAC),"[3-0] (25-16, 25-18, 25-18)",https://stats.ncaa.org/contests/5670072/box_score,D-III
09/12/2024,Western New Eng. (CNE) vs Mount Holyoke (NEWMAC),"[1-3] (13-25, 13-25, 25-21, 22-25)",https://stats.ncaa.org/contests/5670067/box_score,D-III
09/12/2024,Penn St.-Beaver (nan) vs Franciscan (PAC),"[0-3] (10-25, 10-25, 8-25)",https://stats.ncaa.org/contests/5670044/box_score,D-III
09/12/2024,Saint Vincent (PAC) vs Pitt.-Greensburg (AMCC),"[3-1] (25-15, 21-25, 25-20, 25-16)",https://stats.ncaa.org/contests/5670050/box_score,D-III
09/12/2024,Gordon (CNE) vs Rivier (Great Northeast),"[3-1] (18-25, 25-22, 25-18, 25-18)",https://stats.ncaa.org/contests/5670068/box_score,D-III
09/12/2024,Swarthmore (Centennial) vs Stockton (NJAC),"[2-3] (25-19, 18-25, 25-20, 23-25, 11-15)",https://stats.ncaa.org/contests/5670058/box_score,D-III
09/12/2024,Christendom (nan) vs Trinity Washington (Independent),"[3-0] (25-18, 25-17, 25-10)",https://stats.ncaa.org/contests/5670078/box_score,D-III
09/12/2024,Mary Baldwin (USA South) vs Hollins (ODAC),"[1-3] (25-23, 13-25, 9-25, 20-25)",https://stats.ncaa.org/contests/5670038/box_score,D-III
09/12/2024,Caltech (SCIAC) vs La Sierra (nan),"[1-3] (20-25, 13-25, 27-25, 12-25)",https://stats.ncaa.org/contests/5670025/box_score,D-III
09/12/2024,Immaculata (Atlantic East) vs Rutgers-Camden (NJAC),"[0-3] (9-25, 13-25, 19-25)",https://stats.ncaa.org/contests/5670062/box_score,D-III
09/12/2024,Toccoa Falls (nan) vs Agnes Scott (CCS),"[3-1] (22-25, 25-22, 25-14, 25-20)",https://stats.ncaa.org/contests/5670027/box_score,D-III
09/12/2024,Plymouth St. (Little East) vs New England Col. (Great Northeast),"[3-0] (25-16, 25-14, 25-16)",https://stats.ncaa.org/contests/5670026/box_score,D-III
09/12/2024,Rhode Island Col. (Little East) vs Dean (Great Northeast),"[3-2] (24-26, 27-25, 25-22, 23-25, 15-12)",https://stats.ncaa.org/contests/5670015/box_score,D-III
09/12/2024,Purchase (Skyline) vs Brooklyn (CUNYAC),"[1-3] (10-25, 18-25, 25-22, 17-25)",https://stats.ncaa.org/contests/5670060/box_score,D-III
09/12/2024,Rosemont (United East) vs Gwynedd Mercy (Atlantic East),"[0-3] (16-25, 18-25, 8-25)",https://stats.ncaa.org/contests/5670011/box_score,D-III
09/12/2024,FDU-Florham (MACs) vs UMSV (Skyline),"[3-0] (25-18, 25-18, 25-16)",https://stats.ncaa.org/contests/5670017/box_score,D-III
09/12/2024,Cairn (United East) vs Penn St. Brandywine (Independent),"[3-0] (25-9, 25-16, 25-10)",https://stats.ncaa.org/contests/5670059/box_score,D-III
09/12/2024,Huntingdon (CCS) vs Millsaps (SAA),"[0-3] (19-25, 25-27, 21-25)",https://stats.ncaa.org/contests/5670001/box_score,D-III
09/12/2024,Hardin-Simmons (ASC) vs Mary Hardin-Baylor (ASC),"[2-3] (17-25, 17-25, 25-20, 25-21, 8-15)",https://stats.ncaa.org/contests/5669989/box_score,D-III
09/12/2024,Carlow (AMCC) vs Penn St.-Gr Allegheny (nan),"[3-0] (25-14, 26-24, 25-13)",https://stats.ncaa.org/contests/5670049/box_score,D-III
09/12/2024,CCNY (CUNYAC) vs SUNY Maritime (Skyline),"[1-3] (24-26, 25-22, 18-25, 22-25)",https://stats.ncaa.org/contests/5670053/box_score,D-III
09/12/2024,Mitchell (Great Northeast) vs Framingham St. (MASCAC),"[0-3] (20-25, 14-25, 21-25)",https://stats.ncaa.org/contests/5670064/box_score,D-III
09/12/2024,Penn St.-Abington (United East) vs Centenary (NJ) (Atlantic East),"[3-2] (15-25, 19-25, 25-21, 25-22, 15-9)",https://stats.ncaa.org/contests/5670073/box_score,D-III
09/12/2024,Texas Lutheran (SCAC) vs Ohio Wesleyan (NCAC),"[2-3] (22-25, 21-25, 25-16, 25-15, 8-15)",https://stats.ncaa.org/contests/5670074/box_score,D-III
09/12/2024,Lesley (North Atlantic) vs Anna Maria (Great Northeast),"[0-3] (12-25, 16-25, 18-25)",https://stats.ncaa.org/contests/5670057/box_score,D-III
09/13/2024,Wis.-Superior (UMAC) vs Grinnell (MWC),"[2-3] (27-29, 18-25, 25-23, 27-25, 14-16)",https://stats.ncaa.org/contests/5670367/box_score,D-III
09/13/2024,Me.-Fort Kent (nan) vs Me.-Presque Isle (North Atlantic),"[3-1] (25-7, 22-25, 25-17, 25-14)",https://stats.ncaa.org/contests/5681145/box_score,D-III
09/13/2024,Dominican (IL) (NACC) vs Eureka (SLIAC),"[3-0] (28-26, 27-25, 25-18)",https://stats.ncaa.org/contests/5670573/box_score,D-III
09/13/2024,Howard Payne (ASC) vs Concordia (TX) (SCAC),"[2-3] (22-25, 18-25, 25-23, 25-16, 9-15)",https://stats.ncaa.org/contests/5681144/box_score,D-III
09/13/2024,St. Lawrence (Liberty League) vs Hamilton (NESCAC),"[0-3] (19-25, 22-25, 16-25)",https://stats.ncaa.org/contests/5670569/box_score,D-III
09/13/2024,Rhodes (SAA) vs Trine (Michigan Intercol. Ath. Assn.),"[2-3] (22-25, 25-22, 26-28, 28-26, 11-15)",https://stats.ncaa.org/contests/5670350/box_score,D-III
09/13/2024,Belhaven (CCS) vs Millsaps (SAA),"[0-3] (18-25, 18-25, 11-25)",https://stats.ncaa.org/contests/5670540/box_score,D-III
09/13/2024,Emory (UAA) vs Northwestern-St. Paul (UMAC),"[3-1] (14-25, 25-15, 25-19, 25-21)",https://stats.ncaa.org/contests/5670607/box_score,D-III
09/13/2024,Colorado Col. (SCAC) vs Wis.-Eau Claire (WIAC),"[1-3] (30-32, 28-26, 17-25, 18-25)",https://stats.ncaa.org/contests/5670213/box_score,D-III
09/13/2024,Greenville (SLIAC) vs Augustana (IL) (CCIW),"[1-3] (21-25, 20-25, 25-15, 20-25)",https://stats.ncaa.org/contests/5670409/box_score,D-III
09/13/2024,John Carroll (OAC) vs Rochester (NY) (UAA),"[0-3] (18-25, 23-25, 23-25)",https://stats.ncaa.org/contests/5670408/box_score,D-III
09/13/2024,SUNY Oneonta (SUNYAC) vs Russell Sage (Empire 8),"[1-3] (30-28, 16-25, 23-25, 15-25)",https://stats.ncaa.org/contests/5670410/box_score,D-III
09/13/2024,Piedmont (CCS) vs Transylvania (HCAC),"[0-3] (2-25, 7-25, 10-25)",https://stats.ncaa.org/contests/5670310/box_score,D-III
09/13/2024,Lakeland (NACC) vs Elmhurst (CCIW),"[1-3] (17-25, 13-25, 25-22, 15-25)",https://stats.ncaa.org/contests/5670549/box_score,D-III
09/13/2024,St. Olaf (MIAC) vs St. Norbert (NACC),"[3-1] (26-24, 25-15, 22-25, 25-23)",https://stats.ncaa.org/contests/5670426/box_score,D-III
09/13/2024,Pitt.-Greensburg (AMCC) vs Oberlin (NCAC),"[1-3] (25-18, 13-25, 12-25, 26-28)",https://stats.ncaa.org/contests/5670536/box_score,D-III
09/13/2024,Bryn Athyn (United East) vs King's (PA) (MACs),"[0-3] (8-25, 19-25, 12-25)",https://stats.ncaa.org/contests/5670575/box_score,D-III
09/13/2024,Wis.-Platteville (WIAC) vs Texas Lutheran (SCAC),"[3-2] (25-11, 22-25, 27-29, 25-21, 15-9)",https://stats.ncaa.org/contests/5670504/box_score,D-III
09/13/2024,Carnegie Mellon (UAA) vs Salisbury (C2C),"[3-1] (25-27, 25-18, 25-11, 25-19)",https://stats.ncaa.org/contests/5671166/box_score,D-III
09/13/2024,Eastern Conn. St. (Little East) vs Trinity (CT) (NESCAC),"[2-3] (27-25, 25-23, 21-25, 21-25, 10-15)",https://stats.ncaa.org/contests/5670461/box_score,D-III
09/13/2024,Hilbert (AMCC) vs Bluffton (HCAC),"[0-3] (17-25, 24-26, 17-25)",https://stats.ncaa.org/contests/5670539/box_score,D-III
09/13/2024,Wis.-La Crosse (WIAC) vs Wartburg (American Rivers),"[0-3] (21-25, 22-25, 14-25)",https://stats.ncaa.org/contests/5670296/box_score,D-III
09/13/2024,Brevard (USA South) vs Bob Jones (nan),"[3-2] (19-25, 25-21, 25-23, 26-28, 16-14)",https://stats.ncaa.org/contests/5681212/box_score,D-III
09/13/2024,Widener (MACs) vs Ursinus (Centennial),"[3-1] (25-19, 25-19, 17-25, 26-24)",https://stats.ncaa.org/contests/5670501/box_score,D-III
09/13/2024,Wis.-La Crosse (WIAC) vs Illinois Col. (MWC),"[3-2] (22-25, 18-25, 25-18, 25-17, 15-13)",https://stats.ncaa.org/contests/5670618/box_score,D-III
09/13/2024,Bowdoin (NESCAC) vs Brandeis (UAA),"[3-2] (25-17, 25-15, 16-25, 17-25, 16-14)",https://stats.ncaa.org/contests/5670500/box_score,D-III
09/13/2024,Pitt.-Bradford (AMCC) vs Grove City (PAC),"[0-3] (25-27, 20-25, 25-27)",https://stats.ncaa.org/contests/5670651/box_score,D-III
09/13/2024,Alma (Michigan Intercol. Ath. Assn.) vs Manchester (HCAC),"[0-3] (16-25, 12-25, 22-25)",https://stats.ncaa.org/contests/5670817/box_score,D-III
09/13/2024,Chris. Newport (C2C) vs Calvin (Michigan Intercol. Ath. Assn.),"[3-0] (25-19, 25-9, 25-22)",https://stats.ncaa.org/contests/5670534/box_score,D-III
09/13/2024,Saint Elizabeth (United East) vs Albright (MACs),"[0-3] (28-30, 15-25, 20-25)",https://stats.ncaa.org/contests/5670611/box_score,D-III
09/13/2024,Wis.-Superior (UMAC) vs Lewis & Clark (NWC),"[3-0] (25-20, 25-19, 25-20)",https://stats.ncaa.org/contests/5670517/box_score,D-III
09/13/2024,UC Santa Cruz (C2C) vs Chapman (SCIAC),"[3-0] (25-21, 25-15, 25-23)",https://stats.ncaa.org/contests/5670376/box_score,D-III
09/13/2024,Texas Lutheran (SCAC) vs Heidelberg (OAC),"[3-0] (25-18, 25-20, 25-16)",https://stats.ncaa.org/contests/5670294/box_score,D-III
09/13/2024,Colorado Col. (SCAC) vs Concordia-M'head (MIAC),"[3-0] (25-16, 25-17, 25-22)",https://stats.ncaa.org/contests/5670344/box_score,D-III
09/13/2024,Westfield St. (MASCAC) vs Brandeis (UAA),"[0-3] (11-25, 21-25, 23-25)",https://stats.ncaa.org/contests/5670333/box_score,D-III
09/13/2024,St. Olaf (MIAC) vs Dubuque (American Rivers),"[3-1] (18-25, 29-27, 25-17, 25-18)",https://stats.ncaa.org/contests/5670286/box_score,D-III
09/13/2024,Northland (UMAC) vs Bethel (MN) (MIAC),"[0-3] (9-25, 11-25, 15-25)",https://stats.ncaa.org/contests/5670423/box_score,D-III
09/13/2024,Lawrence (MWC) vs Aurora (NACC),"[0-3] (20-25, 21-25, 14-25)",https://stats.ncaa.org/contests/5670380/box_score,D-III
09/13/2024,Buena Vista (American Rivers) vs Augustana (IL) (CCIW),"[3-1] (27-25, 25-27, 29-27, 25-19)",https://stats.ncaa.org/contests/5670567/box_score,D-III
09/13/2024,Middlebury (NESCAC) vs Smith (NEWMAC),"[2-3] (25-14, 17-25, 14-25, 25-22, 13-15)",https://stats.ncaa.org/contests/5670557/box_score,D-III
09/13/2024,Rowan (NJAC) vs Cedar Crest (United East),"[3-1] (20-25, 25-10, 25-14, 25-16)",https://stats.ncaa.org/contests/5670340/box_score,D-III
09/13/2024,Southwestern (TX) (SCAC) vs Hendrix (SAA),"[3-2] (20-25, 25-11, 25-18, 16-25, 15-9)",https://stats.ncaa.org/contests/5670384/box_score,D-III
09/13/2024,Pomona-Pitzer (SCIAC) vs East Tex. Baptist (ASC),"[0-3] (13-25, 15-25, 19-25)",https://stats.ncaa.org/contests/5670169/box_score,D-III
09/13/2024,Susquehanna (Landmark) vs Marymount (VA) (Atlantic East),"[3-2] (25-22, 23-25, 21-25, 25-18, 15-13)",https://stats.ncaa.org/contests/5670383/box_score,D-III
09/13/2024,Whittier (SCIAC) vs MIT (NEWMAC),"[1-3] (25-19, 16-25, 16-25, 20-25)",https://stats.ncaa.org/contests/5670511/box_score,D-III
09/13/2024,Ill. Wesleyan (CCIW) vs Coe (American Rivers),"[0-3] (24-26, 27-29, 16-25)",https://stats.ncaa.org/contests/5670284/box_score,D-III
09/13/2024,Lancaster Bible (United East) vs Brevard (USA South),"[2-3] (23-25, 25-23, 25-20, 18-25, 14-16)",https://stats.ncaa.org/contests/5681211/box_score,D-III
09/13/2024,Suffolk (CNE) vs Union (NY) (Liberty League),"[0-3] (19-25, 10-25, 22-25)",https://stats.ncaa.org/contests/5670330/box_score,D-III
09/13/2024,Kenyon (NCAC) vs Trine (Michigan Intercol. Ath. Assn.),"[1-3] (13-25, 25-22, 17-25, 20-25)",https://stats.ncaa.org/contests/5670506/box_score,D-III
09/13/2024,Huntingdon (CCS) vs Centenary (LA) (SCAC),"[3-0] (25-13, 25-13, 25-12)",https://stats.ncaa.org/contests/5670430/box_score,D-III
09/13/2024,Alverno (NACC) vs Saint Mary's (MN) (MIAC),"[0-3] (18-25, 16-25, 14-25)",https://stats.ncaa.org/contests/5670260/box_score,D-III
09/13/2024,Wis.-Stevens Point (WIAC) vs Gustavus Adolphus (MIAC),"[3-1] (25-19, 25-23, 23-25, 25-23)",https://stats.ncaa.org/contests/5670395/box_score,D-III
09/13/2024,Rhodes (SAA) vs Hanover (HCAC),"[1-3] (21-25, 12-25, 25-22, 21-25)",https://stats.ncaa.org/contests/5670530/box_score,D-III
09/13/2024,Wash. & Jeff. (PAC) vs Fredonia (SUNYAC),"[3-0] (25-16, 25-13, 25-18)",https://stats.ncaa.org/contests/5670509/box_score,D-III
09/13/2024,William Peace (USA South) vs Lynchburg (ODAC),"[3-1] (25-21, 25-19, 17-25, 25-23)",https://stats.ncaa.org/contests/5670287/box_score,D-III
